id	tweet	candidato	marcador	classe
twe982701514652246016	Hoje, não há lado certo ou lado errado. Lula é figura histórica importante. Só que governou com as figuras + arcaicas da política brasileira: Temer, Sarney, Renan... Lula quer mas não é o nosso Mandela. É um criminoso que vai cumprir sua pena. Que venham os próximos. Democracia!	temer	romulo	Não sei
twe982680752256176129	Hoje, não há lado certo ou lado errado. Lula é figura histórica importante. Só que governou com as figuras + arcaicas da política brasileira: Temer, Sarney, Renan... Lula quer mas não é o nosso Mandela. É um criminoso que vai cumprir sua pena. Que venham os próximos. Democracia!	temer	romulo	Não sei
twe982741024543002624	@jairbolsonaro Salve lindo pendão da esperança, salve símbolo augusto da paz!	bolsonaro	romulo	Aprovação
twe978215718201282560	Lula, calote foram vocês que deram no povo brasileiro. Não jogue suas frustrações e culpas nas costas de quem produz para alimentar esse país. https://t.co/je26wRZ2iD	lula	romulo	Rejeição
twe981112696190971904	Netflix faz série parcial - cancelei Sky motiva funcionários para manifestar contra Lula - vendi a antena  Vou para TV aberta...  SBT chama Temer ao vivo pra elogiar a reforma da previdência. Globo nem precisa comentar  Resultado? Vendo LG 40 polegadas, interessados só chamar	temer	romulo	Rejeição
twe982016615566004225	LULA PRESO AMANHÃ concluído com sucesso! Próximos eventos:  TEMER PRESO AMANHÃ ALCKMIN PRESO AMANHÃ AÉCIO PRESO AMANHÃ DILMA PRESA AMANHÃ	alckmin	romulo	Rejeição
twe977518861384855552	Bom dia. Se for verdade, mais uma vez Lula está dando uma rasteira no Ciro Gomes. Assim como ele fez com Brizola,... https://t.co/l4bwsWKtSQ	ciro	romulo	Não sei
twe984449339429924864	Tudo o que era de Lava Jato, ia para Curitiba (mesmo apartamento em Guarujá), até chegar nos tucanos... Daí é crime… https://t.co/MC2X3qtVts	alckmin	romulo	Rejeição
twe982418429964705792	quem for a favor do Bolsonaro me dá unfollow por favor	bolsonaro	romulo	Rejeição
twe978054387665899520	A canalhice e a desfaçatez da direita não têm limites. Esse Padilha nunca me enganou, é um serviçal a serviço da elite mais corrupta. Cancele sua assinatura do @NetflixBrasil. https://t.co/L217eG0tpw	lula	romulo	Aprovação
twe982469931370536960	mano eu realmente não entendo como o Bolsonaro tem eleitores  tipo até o Lula eu entendo  mas o Bolsonaro?????  ele não acrescenta em basicamente NADA na política e na economia brasileira é só um lixo que espalha ódio	bolsonaro	romulo	Rejeição
twe978203979506241537	Patricia Pillar comenta feminismo, assédio, eleições e Ciro Gomes https://t.co/2t1xntrD0x	ciro	romulo	Neutro
twe982415210592993280	"lula pode ser preso e bolsonaro se torna o nome mais cotado para assumir a presidência do brasil." https://t.co/pJvXilmhJi	bolsonaro	romulo	Aprovação
twe978027146630303744	Combate às ditaduras hahahaha  https://t.co/XZbSCdTFtb	manuela	romulo	Aprovação
twe977748894225399810	@manudeputada Não tem vergonha de defender ideias ultrapassadas, vulgares e cafonas ??	manuela	romulo	Rejeição
twe977937898816376832	Ciro Gomes ataca igrejas em discurso sobre "fraude nas eleições" de 2018 https://t.co/eywZoPTau1	ciro	romulo	Neutro
twe977321482731868161	Lula vai acabar implorando para ser preso, só assim terá sossego, pq na rua ele não consegue mais circular! Parabéns gaúchos! https://t.co/Hxcz0yd3OB	lula	romulo	Rejeição
twe982755808583782402	gente comunicado importante  EM HIPÓTESE ALGUMA, JAMAIS VOTEM EM BOLSONARO.  obrigada pela atenção e passem adiante.	bolsonaro	romulo	Rejeição
twe977939155010408448	@manudeputada Excluindo-a como nos países que praticam a ideologia do seu partido, correto?	manuela	romulo	Rejeição
twe985156677359034369	@MPF_PGR Operação Resgata Chuchu. A coisa tá boa pro teu lado, Raquelzinha. https://t.co/04T0vJLzw9	alckmin	romulo	Não sei
twe984518842612355072	@silva_marina @LauraWXavier Eu não voto em você, mas faço questão de parabeniza-la pela sua posição. O Brasil não s… https://t.co/zSiJuJGBKf	marina	romulo	Rejeição
twe978002454682984448	@manudeputada @PCdoB_Oficial 96 anos apoiando ditaduras com a venezuelana e defendendo o direito do trabalhador de submisso ao estado	manuela	romulo	Aprovação
twe978032411421347840	@manudeputada @PCdoB_Oficial  https://t.co/HK82VfM7h5	manuela	romulo	Aprovação
twe984871012507504640	Tive uma ideia pra a gente se livrar do Alckmin, Aécio e o José Serra: vamos jogar óleo neles que os EUA vão vir na hora e leva-los embora	alckmin	romulo	Rejeição
twe981662137822171136	ALELUIA!! QUE DEUS ABENÇOE A VIDA DA ROSA WEBER, O BRASIL AGRADEÇE! ACABOOOOOOUUUUUU, LULA NA CADEIA !!	lula	romulo	Rejeição
twe981704694283358209	as provas chegando e eu nao sei nem qual é a matéria  feliz agora michel temer??  kkkkkkkk michel temer nao tem nada com isso mas mto bom botar a culpa de tudo nele	temer	romulo	Rejeição
twe978400098005680128	Ciro Gomes: Qual são as suas opiniões sobre o Brasil.  https://t.co/rXxKjmUJAJ	ciro	romulo	Não sei
twe978408162704478209	Para o candidato Ciro Gomes prisão em segunda instância e Lei da Ficha Limpa são aberrações:  https://t.co/rVvXSfrgEO	ciro	romulo	Neutro
twe982291346538065921	A prisão de Paulo Preto é a bomba que o PSDB paulista sempre temeu. Ele é acusado por ter desviado milhões de dólares. Conhece as entranhas dos governos de José Serra e Geraldo Alckmin. Se falar, implode tudo. https://t.co/IO3OZSOD0V	alckmin	romulo	Rejeição
twe978610397421948928	Para usar na campanha: Ciro Gomes é contra prisão após condenação em 2ª instância. Para ele, esse sistema que vigora em 193 países "é uma aberração". No que depender de Ciro, a impunidade dos bandidos poderosos seguirá reinando no Brasil. @cirogomes https://t.co/pQ5XVeO5Ov https://t.co/R5XYKDXi4I	ciro	romulo	Neutro
twe978055171187068928	@jairbolsonaro #Parabéns, #FUTURO #Presidente!!! ?? #SUCESSO em sua 'pré-campanha'!!! ???➡️? E, mais à frente, em sua 'campanha propriamente dita')! ???  #BOLSONARO2018 @jairbolsonaro #MITO #HONESTO #BRASIL #DIREITA https://t.co/vmBA9KoLxT https://t.co/X7rrLzTlJD	bolsonaro	romulo	Rejeição
twe982258816694669321	Marina Silva saiu de sua toca bolorenta para pedir a Lula que respeite a lei. E daí? Ninguém mais respeita o que essa múmia fala.	marina	romulo	Rejeição
twe981032952229482497	Minha páscoa no governo Lula // minha páscoa no governo Temer https://t.co/jG5tWdy6jD	temer	romulo	Rejeição
twe978004054516396033	@manudeputada @PCdoB_Oficial Liberdade KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK	manuela	romulo	Rejeição
twe977941198395490307	@alvarodias_ @Collor @LucianoHuck @jairbolsonaro @jdoriajr @cirogomes https://t.co/d59E89kYIi	ciro	romulo	Não sei
twe981738378503827456	O grande acordo nacional: Cármen Lúcia, que salvou Aécio e tomou chá com Temer, condena Lula. Por Kiko Nogueira https://t.co/mYcSWoBhqe	temer	romulo	Rejeição
twe984789600068689920	Aquele momento q o perfume da Natura começa a afetar as ideia tudo https://t.co/hIL4rtbGwA	alckmin	romulo	Não sei
twe981846578859331584	- "aécio é flagrado pedindo grana a empresário"  - lalalala - "assessor de temer é pego com mala de dinheiro" - lalalala - "alckmin usou cunhado para receber 10 milhões" - lalalala - "lula pode ser beneficiado com habeas corpus" - vou pra rua AGORA, não tenho bandido de estimação	temer	romulo	Rejeição
twe983099819844669441	SONGA MONGA DA MARINA SILVA  RESOLVER APARECER  É PATÉTICO  TÊM POLÍTICO QUE NÃO PERCEBE Q NÃO TÊM CHANCE ALGUMA https://t.co/HwwoilOAQz	marina	romulo	Rejeição
twe977424190163881984	Vídeo: 'É errado prender Lula antes dos recursos', diz Ciro Gomes https://t.co/MDC08L84mX via @Poder360	ciro	romulo	Neutro
twe982697412044185600	Hoje, não há lado certo ou lado errado. Lula é figura histórica importante. Só que governou com as figuras + arcaicas da política brasileira: Temer, Sarney, Renan... Lula quer mas não é o nosso Mandela. É um criminoso que vai cumprir sua pena. Que venham os próximos. Democracia!	temer	romulo	Não sei
twe982495035701768192	Terroristas do MST atacam prédio da ministra Cármen Lúcia. Espero ver Jair Bolsonaro eleito acabando com estes vagabundos!! https://t.co/O3kzL5z9an	bolsonaro	romulo	Aprovação
twe977334754864332800	Temer anuncia canidatura a presidente e diz que o faz por causa do "povo''  LEIA MAIS: https://t.co/R8rvOL7cnc	temer	romulo	Neutro
twe982727716473655297	@DutraMedeiros Mano, eu concordo que quem fez algo de errado tem que pagar por isso. Não sou profundo entendedor de… https://t.co/U0KOC5oHDB	temer	romulo	Não sei
twe982507652298272768	@x_malvo Mas então mano, tbm não quero bolsonaro, mas vamos nos sujeitar a um ladrao? Tá tudo errado mano, tudo mesmo	bolsonaro	romulo	Rejeição
twe982802430638387200	Hahahahahahahha https://t.co/XJ3QYaV8AD	bolsonaro	romulo	Não sei
twe978104320041381889	@manudeputada Vai queimar essa bandeira também?	manuela	romulo	Rejeição
twe984244291504672768	A Lei Segue Sendo Para Todos Porém Com Leves Restrições Pq Não Pode Essa Bagunça Da Lei Ser Para Todos Alguém Precisa Botar Ordem Nesta Pocilg https://t.co/1bRYglL1lf	alckmin	romulo	Não sei
twe982447950654857216	não deixem o bolsonaro ser presidente eu imploro para todos que estão lendo isso	bolsonaro	romulo	Rejeição
twe978204179092201472	motivos para você votar no Bolsonaro em 2018; a thread.	bolsonaro	romulo	Rejeição
twe982300119679807488	Chegou a Marina Silva que canta https://t.co/DnvtwrrKE9	marina	romulo	Não sei
twe978091986401013760	Esses são os verdadeiros agricultores do Sul. Não aqueles bandidos contratados pelo Bolsonaro. https://t.co/IcwIxBkUAT	lula	romulo	Aprovação
twe982664598531792896	Sem lulla, Bolsonaro tem 26% e Marina 15%? Eles riem da sua cara e não se cansarão! https://t.co/LXDFrybLje	marina	romulo	Neutro
twe982964364486594560	A Esquerda já está no segundo turno. Seja com Lula seja para quem os votos dele migrarem. Não está nada perdido como querem nos fazer crer para que abaixemos a cabeça. É a direita que vai ter de se matar entre Alckmin, Bolsonaro, Meirelles e Rodrigo Maia para conseguir uma vaga.	alckmin	romulo	Não sei
twe984793484572930052	Com Lula, é condução coercitiva, aparato de guerra, pirotecnia midiática. Com tucano, depoimento é sob sigilo. É perseguição que chama? Não há Justiça com esse nível de partidarização de setores do Judiciário #LulaLivre https://t.co/3zrpSspGHx	alckmin	romulo	
twe977417974905622528	@jairbolsonaro @meirelles @RodrigoMaia @cirogomes https://t.co/u8QY0eXOys	ciro	romulo	Neutro
twe985141638598135809	Jair Bolsonaro é honesto, nunca aceitou dinheiro sujo Agora ele fez uma piada e a PGR denunciou ele  Mas o Aécio pode roubar à vontade, Alckmin pode pegar merenda, cunhado laranja	alckmin	romulo	Rejeição
twe982794497921830912	chega! tulla luana nao conte comigo pra nada, pra NADA! https://t.co/kBaEPmdTbV	bolsonaro	romulo	Não sei
twe977340018132844544	Tchau Lula! Cancelado o comício eleitoral de Lula em Passo Fundo. Alegou "falta de segurança" É com vocês SÃO LEOPOLDO!	lula	romulo	Rejeição
twe978030859608576000	"Liberdade religiosa" igual a de Lenin e sua perseguição à Igreja Ortodoxa. "Combate às ditaduras" que não fossem comunistas, estas vocês apoiam. "Defesa dos trabalhadores" vivendo às custas deles por meio de sindicatos.  Parabéns PCdoB, que seja seu último ano de vida. https://t.co/C74LrkaQkf	manuela	romulo	Rejeição
twe980919739659759617	“Então... Nós vamos jogar no lixo o trabalho de vocês, mas gostaríamos que vocês nos protegessem daqueles que defendem o trabalho de vocês, pode ser?” https://t.co/BBx5lv9gkc	lula	romulo	Não sei
twe982375260803817478	"lula pode ser preso e bolsonaro se torna o nome mais cotado para assumir a presidência do brasil." https://t.co/pJvXilmhJi	bolsonaro	romulo	Aprovação
twe977912639732027393	@LourenzoAL @requiaopmdb @LulapeloBrasil @jairbolsonaro @silva_marina @geraldoalckmin Tire a opção Marina e coloque @cirogomes	ciro	romulo	Não sei
twe978201398193131520	Ovadas contra Lula em  São Miguel Oeste, SC     A imprensa não mostra isso https://t.co/66C9m46TEi	lula	romulo	Rejeição
twe978095972327870464	FAKE NEWS - LULA / STF / MARIELLE https://t.co/C4mSLbxd2s via @YouTube	lula	romulo	Não sei
twe978057193600798720	VÍDEO: Hoje, em Pato Branco (PR), o ex-presidente Lula foi impedido pela população de chegar ao evento do PT. https://t.co/INtqAR6asS https://t.co/a7pEatSAZg	lula	romulo	Neutro
twe977340595411722240	?VOCÊS SERÃO OS RESPONSÁVEIS  Se o bandido condenado Lula ficar solto, vocês estarão liberando o povo à uma revolta sem precedentes. #STFLixo #STFVergonhaNacional #LulaNaCadeia https://t.co/luW7WQB7EI	lula	romulo	Rejeição
twe978062157446336514	@blogdojefferson Gleise está demorando para ser julgada no STF NÃO É.  Agora quanto a  sua fala para proteger Lula… https://t.co/y0yfwmc7Ts	lula	romulo	Não sei
twe980955979515875328	é triste, muito triste, assistir a essa patética manifestação do @vemprarua só contra o Lula       Temer, nada.   Jucá, nada.   Aécio, nada.       A impressão q dá é que são só contra o PT.   Que o discurso contra a corrupção é falso.     #FrenteContraOFascismo #JN #G1 #JG	temer	romulo	Rejeição
twe978083541010534400	O argumento de Bolsonaro p/ legalizar armas se inspira em países desenvolvidos, a vitrine de sua política de armar o "cidadão de bem" vem dos EUA q hj teve o país dominado por manifestações onde milhões de pessoas pedem o fim do acesso às armas pois n aguentam mais tantas mortes. https://t.co/wEeefFeAp4	bolsonaro	romulo	Rejeição
twe978284005379354626	@silva_marina @geraldoalckmin @jdoriajr @cirogomes @LucianoHuck @Haddad_Fernando https://t.co/iThPSF7HOi	ciro	romulo	Não sei
twe984897831193464832	Se a Marina Silva abrisse um restaurante https://t.co/nes4DVCoxL	marina	romulo	Rejeição
twe977320882992500737	mentiroso arrombado https://t.co/UMylYx29bN	temer	romulo	Rejeição
twe978040648921239552	@manudeputada @PCdoB_Oficial PCdoB lança manifesto em apoio à Coreia do Norte  https://t.co/Gl7fFNr0gw	manuela	romulo	Neutro
twe978038157492015104	Flávio Rocha não será o vice de Bolsonaro. Nunca houve essa especulação.  https://t.co/sJhZkQ8zVS	bolsonaro	romulo	Neutro
twe978002258842529792	"Liberdade religiosa" igual a de Lenin e sua perseguição à Igreja Ortodoxa. "Combate às ditaduras" que não fossem comunistas, estas vocês apoiam. "Defesa dos trabalhadores" vivendo às custas deles por meio de sindicatos.  Parabéns PCdoB, que seja seu último ano de vida. https://t.co/C74LrkaQkf	manuela	romulo	Aprovação
twe981076652452007936	Dejamos de temer aquello que se ha aprendido a entender	temer	romulo	Não sei
twe981669420287348737	Para este idiota aqui, essa é a informação mais relevante do dia. Boa noite https://t.co/dChWDFftGV	temer	romulo	Rejeição
twe977700966664458245	A esquerda queima a bandeira brasileira.. A candidata a presidente pelo pc do B é a Manuela, que com seu rosto angelical quer mesmo é o comunismo no Brasil   Seu partido @manudeputada   Queimando a bandeira!!  Vai mudar para uma vermelha quando assumir a presidência? https://t.co/kOodlpYKdP	manuela	romulo	Rejeição
twe978065548151017473	@manudeputada @PCdoB_Oficial Comunista falando em liberdade religiosa, mas e aquela história de que a religião é o… https://t.co/TxYtKBsiit	manuela	romulo	Rejeição
twe977678304663752704	o twitter dela é @manudeputada caso alguém queira dar uma olhadinha	manuela	romulo	Neutro
twe978218120967081984	motivos para você votar no Bolsonaro em 2018; a thread.	bolsonaro	romulo	Aprovação
twe982724933406154752	Mais oportunista impossível bixo pqp https://t.co/PxL2HDYUub	marina	romulo	Rejeição
twe977754206911320064	Retweeted Bolsonaro Presidente BR (@JoelAlexandreM):  @ValdirFerreirs @ramir_lima @Amorim_Qrv Cid e Ciro Gomes são acusados de desviar R$ 300 milhões, diz revista https://t.co/AMvPGXIhCF	ciro	romulo	Rejeição
twe978077454450520065	@BlogdoNoblat @mcbretas @deltanmd @STF_oficial @alexandre @PauloMartins10 @LeilaneNeubarth @AnaPaulaVolei… https://t.co/eThHYOxWgu	lula	romulo	Não sei
